date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2008249,2008-09-05,MOD21A2,LST_Night_1KM,283.1200,295.3800,272712.0625,12.2600,288.2791,3.8846,1.9709,961,946,98.44
A2008257,2008-09-13,MOD21A2,LST_Night_1KM,261.1600,282.1000,61139.4062,20.9400,277.9064,8.0387,2.8353,961,220,22.89
A2008265,2008-09-21,MOD21A2,LST_Night_1KM,274.0400,283.2800,263459.4375,9.2400,279.0884,2.3926,1.5468,961,944,98.23
A2008273,2008-09-29,MOD21A2,LST_Night_1KM,265.3800,282.0000,259449.7656,16.6200,277.1899,1.9399,1.3928,961,936,97.40
A2008281,2008-10-07,MOD21A2,LST_Night_1KM,277.7200,283.7200,269668.1562,6.0000,281.4908,0.7947,0.8914,961,958,99.69
A2008289,2008-10-15,MOD21A2,LST_Night_1KM,273.9600,283.1600,265387.5312,9.2000,278.1840,2.4640,1.5697,961,954,99.27
A2008297,2008-10-23,MOD21A2,LST_Night_1KM,272.2200,280.1800,264163.0625,7.9600,275.4568,1.0156,1.0078,961,959,99.79
A2008305,2008-10-31,MOD21A2,LST_Night_1KM,273.8000,282.5800,266922.0312,8.7800,279.7925,1.7293,1.3150,961,954,99.27
A2008313,2008-11-08,MOD21A2,LST_Night_1KM,273.9200,281.6400,264473.0312,7.7200,277.2254,1.1541,1.0743,961,954,99.27
A2008321,2008-11-16,MOD21A2,LST_Night_1KM,256.8800,274.4200,141804.3125,17.5400,270.1035,2.2707,1.5069,961,525,54.63
A2008329,2008-11-24,MOD21A2,LST_Night_1KM,264.4000,280.2800,163704.8906,15.8800,276.5285,7.0968,2.6640,961,592,61.60
A2008337,2008-12-02,MOD21A2,LST_Night_1KM,,,,,,,,961,0,0.00
A2008345,2008-12-10,MOD21A2,LST_Night_1KM,267.5800,276.5800,259544.4062,9.0000,272.6307,1.4678,1.2115,961,952,99.06
A2008353,2008-12-18,MOD21A2,LST_Night_1KM,262.4200,273.2200,246025.0781,10.8000,270.9527,2.8848,1.6985,961,908,94.48
A2008361,2008-12-26,MOD21A2,LST_Night_1KM,262.2800,267.6400,254607.1250,5.3600,265.2158,0.9098,0.9538,961,960,99.90
A2009001,2009-01-01,MOD21A2,LST_Night_1KM,248.9400,266.5200,238459.9844,17.5800,259.1956,12.3809,3.5187,961,920,95.73
A2009009,2009-01-09,MOD21A2,LST_Night_1KM,254.9000,270.2800,234946.1875,15.3800,261.9244,8.5720,2.9278,961,897,93.34
A2009017,2009-01-17,MOD21A2,LST_Night_1KM,225.7400,270.4800,157402.9219,44.7400,255.9397,24.4348,4.9432,961,615,64.00
A2009025,2009-01-25,MOD21A2,LST_Night_1KM,263.4000,271.4000,195388.1562,8.0000,268.7595,1.2144,1.1020,961,727,75.65
A2009033,2009-02-02,MOD21A2,LST_Night_1KM,258.6600,275.1400,248389.4531,16.4800,270.2823,3.4419,1.8552,961,919,95.63
A2009041,2009-02-10,MOD21A2,LST_Night_1KM,254.5600,270.6400,88821.9062,16.0800,262.0115,6.1100,2.4718,961,339,35.28
A2009049,2009-02-18,MOD21A2,LST_Night_1KM,251.8800,263.0600,213196.7188,11.1800,257.4839,4.9898,2.2338,961,828,86.16
A2009057,2009-02-26,MOD21A2,LST_Night_1KM,251.6600,275.1400,183698.9375,23.4800,270.1455,7.7640,2.7864,961,680,70.76
A2009065,2009-03-06,MOD21A2,LST_Night_1KM,255.1000,273.2600,32890.3945,18.1600,269.5934,20.4113,4.5179,961,122,12.70
A2009073,2009-03-14,MOD21A2,LST_Night_1KM,264.1000,274.0000,246750.9062,9.9000,270.8572,2.0985,1.4486,961,911,94.80
A2009081,2009-03-22,MOD21A2,LST_Night_1KM,259.2400,275.3400,179662.6562,16.1000,267.7536,13.8023,3.7151,961,671,69.82
A2009089,2009-03-30,MOD21A2,LST_Night_1KM,273.0200,281.5200,266467.3125,8.5000,277.2813,2.5995,1.6123,961,961,100.00
A2009097,2009-04-07,MOD21A2,LST_Night_1KM,275.5200,283.6800,269241.5625,8.1600,280.1681,2.3615,1.5367,961,961,100.00
A2009105,2009-04-15,MOD21A2,LST_Night_1KM,274.2600,284.1200,268807.5312,9.8600,279.7165,3.9551,1.9888,961,961,100.00
A2009113,2009-04-23,MOD21A2,LST_Night_1KM,275.8400,286.4400,269996.2812,10.6000,281.5394,3.5412,1.8818,961,959,99.79
A2009121,2009-05-01,MOD21A2,LST_Night_1KM,275.2400,287.1400,268360.2188,11.9000,281.5952,4.0153,2.0038,961,953,99.17
A2009129,2009-05-09,MOD21A2,LST_Night_1KM,273.3200,283.8600,265738.5000,10.5400,278.8442,2.9508,1.7178,961,953,99.17
A2009137,2009-05-17,MOD21A2,LST_Night_1KM,275.2800,290.4200,266839.4062,15.1400,284.1740,4.9839,2.2325,961,939,97.71
A2009145,2009-05-25,MOD21A2,LST_Night_1KM,280.5400,291.4600,256264.0156,10.9200,285.0545,3.6034,1.8983,961,899,93.55
A2009153,2009-06-02,MOD21A2,LST_Night_1KM,272.6800,286.5600,228721.0469,13.8800,282.3717,5.6659,2.3803,961,810,84.29
A2009161,2009-06-10,MOD21A2,LST_Night_1KM,280.4600,287.6400,270763.1250,7.1800,284.4150,2.1238,1.4573,961,952,99.06
A2009169,2009-06-18,MOD21A2,LST_Night_1KM,278.4000,289.2200,79839.3203,10.8200,286.1624,6.5747,2.5641,961,279,29.03
A2009177,2009-06-26,MOD21A2,LST_Night_1KM,277.5600,293.6000,114303.5469,16.0400,288.6453,7.4651,2.7322,961,396,41.21
A2009185,2009-07-04,MOD21A2,LST_Night_1KM,278.9000,288.9000,137801.2500,10.0000,284.7133,2.1615,1.4702,961,484,50.36
A2009193,2009-07-12,MOD21A2,LST_Night_1KM,283.6600,296.9600,278629.6250,13.3000,290.2392,5.9107,2.4312,961,960,99.90
A2009201,2009-07-20,MOD21A2,LST_Night_1KM,277.2400,291.1400,236218.0000,13.9000,285.6324,3.7844,1.9453,961,827,86.06
A2009209,2009-07-28,MOD21A2,LST_Night_1KM,284.2200,291.9800,248578.8438,7.7600,288.3745,1.3027,1.1414,961,862,89.70
A2009217,2009-08-05,MOD21A2,LST_Night_1KM,278.2800,293.5000,259146.1562,15.2200,287.6206,2.8361,1.6841,961,901,93.76
A2009225,2009-08-13,MOD21A2,LST_Night_1KM,282.8000,293.7800,269497.6875,10.9800,287.6176,3.4291,1.8518,961,937,97.50
A2009233,2009-08-21,MOD21A2,LST_Night_1KM,284.5800,293.6600,275997.2188,9.0800,288.0973,1.2478,1.1170,961,958,99.69
A2009241,2009-08-29,MOD21A2,LST_Night_1KM,281.1000,291.3000,265267.9062,10.2000,286.7761,3.7447,1.9351,961,925,96.25
A2009249,2009-09-06,MOD21A2,LST_Night_1KM,280.6000,288.7600,271566.5938,8.1600,284.9597,2.0547,1.4334,961,953,99.17
A2009257,2009-09-14,MOD21A2,LST_Night_1KM,280.8200,289.5600,271167.5938,8.7400,284.8399,2.0200,1.4213,961,952,99.06
A2009265,2009-09-22,MOD21A2,LST_Night_1KM,271.5800,289.6400,267613.6562,18.0600,282.5910,4.6520,2.1568,961,947,98.54
A2009273,2009-09-30,MOD21A2,LST_Night_1KM,273.1200,285.3000,241655.0781,12.1800,279.0474,2.9692,1.7231,961,866,90.11
A2009281,2009-10-08,MOD21A2,LST_Night_1KM,270.3800,281.9200,103735.3047,11.5400,276.6275,2.2813,1.5104,961,375,39.02
A2009289,2009-10-16,MOD21A2,LST_Night_1KM,266.3000,277.0200,248117.0156,10.7200,274.7697,0.9115,0.9547,961,903,93.96
A2009297,2009-10-24,MOD21A2,LST_Night_1KM,259.1200,279.4600,250203.2812,20.3400,272.2560,3.6992,1.9233,961,919,95.63
A2009305,2009-11-01,MOD21A2,LST_Night_1KM,266.8800,276.4800,258235.5000,9.6000,270.9711,1.3241,1.1507,961,953,99.17
A2009313,2009-11-09,MOD21A2,LST_Night_1KM,271.1600,280.8600,254840.4219,9.7000,274.9088,1.3761,1.1731,961,927,96.46
A2009321,2009-11-17,MOD21A2,LST_Night_1KM,271.6200,280.2000,265083.5938,8.5800,276.1288,1.5261,1.2353,961,960,99.90
A2009329,2009-11-25,MOD21A2,LST_Night_1KM,268.2000,277.6400,258664.1562,9.4400,274.2992,1.3552,1.1641,961,943,98.13
A2009337,2009-12-03,MOD21A2,LST_Night_1KM,259.6200,275.8200,131700.5938,16.2000,272.1087,2.6738,1.6352,961,484,50.36
A2009345,2009-12-11,MOD21A2,LST_Night_1KM,249.1400,260.8200,144523.8125,11.6800,255.7944,9.0132,3.0022,961,565,58.79
A2009353,2009-12-19,MOD21A2,LST_Night_1KM,256.4600,273.4200,252677.8281,16.9600,264.8615,11.6899,3.4191,961,954,99.27
A2009361,2009-12-27,MOD21A2,LST_Night_1KM,261.1400,266.5600,29004.3457,5.4200,263.6759,1.1128,1.0549,961,110,11.45
A2010001,2010-01-01,MOD21A2,LST_Night_1KM,257.3200,266.3000,239255.4531,8.9800,261.4814,3.4080,1.8461,961,915,95.21
A2010009,2010-01-09,MOD21A2,LST_Night_1KM,254.0400,268.3400,58238.9297,14.3000,258.8397,13.0574,3.6135,961,225,23.41
A2010017,2010-01-17,MOD21A2,LST_Night_1KM,251.0200,261.3200,193711.5000,10.3000,256.2321,1.7333,1.3166,961,756,78.67
A2010025,2010-01-25,MOD21A2,LST_Night_1KM,246.9200,264.1200,161827.1094,17.2000,252.8549,8.4379,2.9048,961,640,66.60
A2010033,2010-02-02,MOD21A2,LST_Night_1KM,255.2600,265.5600,179112.2188,10.3000,261.0965,3.4136,1.8476,961,686,71.38
A2010041,2010-02-10,MOD21A2,LST_Night_1KM,258.7400,269.8400,175079.0625,11.1000,264.8700,6.8550,2.6182,961,661,68.78
A2010049,2010-02-18,MOD21A2,LST_Night_1KM,248.0400,275.4800,203445.9688,27.4400,270.1806,35.3131,5.9425,961,753,78.36
A2010057,2010-02-26,MOD21A2,LST_Night_1KM,251.8000,273.2800,255211.9062,21.4800,266.9581,12.3517,3.5145,961,956,99.48
A2010065,2010-03-06,MOD21A2,LST_Night_1KM,259.4600,268.2600,252500.3281,8.8000,264.1217,2.3818,1.5433,961,956,99.48
A2010073,2010-03-14,MOD21A2,LST_Night_1KM,264.3800,277.9800,255429.1094,13.6000,271.7331,4.8572,2.2039,961,940,97.81
A2010081,2010-03-22,MOD21A2,LST_Night_1KM,272.5400,281.9000,265650.5938,9.3600,276.7194,1.2667,1.1255,961,960,99.90
A2010089,2010-03-30,MOD21A2,LST_Night_1KM,269.6600,278.7600,258314.3125,9.1000,274.5104,2.4984,1.5806,961,941,97.92
A2010097,2010-04-07,MOD21A2,LST_Night_1KM,274.0000,281.8400,266326.9062,7.8400,278.2935,1.3657,1.1686,961,957,99.58
A2010105,2010-04-15,MOD21A2,LST_Night_1KM,272.9400,279.9600,265816.3750,7.0200,276.6039,1.7687,1.3299,961,961,100.00
A2010113,2010-04-23,MOD21A2,LST_Night_1KM,273.0200,283.6600,265350.9375,10.6400,278.4375,3.2480,1.8022,961,953,99.17
A2010121,2010-05-01,MOD21A2,LST_Night_1KM,266.9200,282.9200,1099.6201,16.0000,274.9050,63.7606,7.9850,961,4,0.42
A2010129,2010-05-09,MOD21A2,LST_Night_1KM,275.0000,284.8400,262366.7812,9.8400,281.2077,3.2994,1.8164,961,933,97.09
A2010137,2010-05-17,MOD21A2,LST_Night_1KM,276.7000,288.1000,43050.9609,11.4000,283.2300,10.6117,3.2576,961,152,15.82
A2010145,2010-05-25,MOD21A2,LST_Night_1KM,278.4000,285.5200,238890.7031,7.1200,281.7107,2.2041,1.4846,961,848,88.24
A2010153,2010-06-02,MOD21A2,LST_Night_1KM,282.5000,292.3200,272300.5625,9.8200,286.3308,1.6757,1.2945,961,951,98.96
A2010161,2010-06-10,MOD21A2,LST_Night_1KM,277.7000,291.4600,260663.4844,13.7600,285.5022,3.9195,1.9798,961,913,95.01
A2010169,2010-06-18,MOD21A2,LST_Night_1KM,273.6200,290.5800,249846.4531,16.9600,283.9164,9.5861,3.0961,961,880,91.57
A2010177,2010-06-26,MOD21A2,LST_Night_1KM,277.9600,295.0600,256159.8750,17.1000,288.1438,2.6349,1.6232,961,889,92.51
A2010185,2010-07-04,MOD21A2,LST_Night_1KM,285.0400,297.3200,277222.2812,12.2800,289.9815,8.0773,2.8421,961,956,99.48
A2010193,2010-07-12,MOD21A2,LST_Night_1KM,287.1800,299.1200,281592.1875,11.9400,293.0200,6.7636,2.6007,961,961,100.00
A2010201,2010-07-20,MOD21A2,LST_Night_1KM,290.1200,298.1400,238182.6875,8.0200,294.4162,2.8609,1.6914,961,809,84.18
A2010209,2010-07-28,MOD21A2,LST_Night_1KM,277.4000,296.4000,237669.7969,19.0000,289.1360,5.9892,2.4473,961,822,85.54
A2010217,2010-08-05,MOD21A2,LST_Night_1KM,277.5600,294.7000,215931.2656,17.1400,288.2928,3.5468,1.8833,961,749,77.94
A2010225,2010-08-13,MOD21A2,LST_Night_1KM,285.1200,292.5400,272221.6250,7.4200,287.4568,0.6300,0.7937,961,947,98.54
A2010233,2010-08-21,MOD21A2,LST_Night_1KM,277.5000,294.7000,194436.5938,17.2000,287.2032,8.2340,2.8695,961,677,70.45
A2010241,2010-08-29,MOD21A2,LST_Night_1KM,278.4200,288.4800,262745.9062,10.0600,281.3125,1.1179,1.0573,961,934,97.19
A2010249,2010-09-06,MOD21A2,LST_Night_1KM,266.9000,287.0600,226503.9375,20.1600,281.7213,3.5552,1.8855,961,804,83.66
A2010257,2010-09-14,MOD21A2,LST_Night_1KM,274.5600,286.1200,264744.1250,11.5600,280.4493,3.0692,1.7519,961,944,98.23
A2010265,2010-09-22,MOD21A2,LST_Night_1KM,276.3600,285.4400,265823.6562,9.0800,281.2949,2.6567,1.6299,961,945,98.34
A2010273,2010-09-30,MOD21A2,LST_Night_1KM,269.0200,282.7400,266728.4062,13.7200,278.7131,1.2876,1.1347,961,957,99.58
A2010281,2010-10-08,MOD21A2,LST_Night_1KM,271.9400,279.7000,263488.6875,7.7600,274.7536,1.0916,1.0448,961,959,99.79
A2010289,2010-10-16,MOD21A2,LST_Night_1KM,256.5800,279.3000,66624.4141,22.7200,276.4499,12.4918,3.5344,961,241,25.08
A2010297,2010-10-24,MOD21A2,LST_Night_1KM,264.9400,281.1000,213731.1562,16.1600,273.3135,4.6404,2.1542,961,782,81.37
A2010305,2010-11-01,MOD21A2,LST_Night_1KM,264.2800,265.3800,5560.0000,1.1000,264.7619,0.1102,0.3320,961,21,2.19
A2010313,2010-11-09,MOD21A2,LST_Night_1KM,270.5000,281.7600,265731.2500,11.2600,278.2526,4.0157,2.0039,961,955,99.38
A2010321,2010-11-17,MOD21A2,LST_Night_1KM,274.3200,275.4800,8241.9395,1.1600,274.7313,0.0733,0.2708,961,30,3.12
A2010329,2010-11-25,MOD21A2,LST_Night_1KM,260.1200,271.0400,251771.7656,10.9200,268.4134,3.3695,1.8356,961,938,97.61
A2010337,2010-12-03,MOD21A2,LST_Night_1KM,244.9200,269.7200,207088.6719,24.8000,257.2530,7.1778,2.6791,961,805,83.77
A2010345,2010-12-11,MOD21A2,LST_Night_1KM,242.9600,261.8200,241690.1875,18.8600,254.9474,6.8721,2.6215,961,948,98.65
A2010353,2010-12-19,MOD21A2,LST_Night_1KM,247.0600,274.7600,251271.6562,27.7000,266.4599,35.2860,5.9402,961,943,98.13
A2010361,2010-12-27,MOD21A2,LST_Night_1KM,253.0000,261.6600,94322.6641,8.6600,257.7122,5.2564,2.2927,961,366,38.09
A2011001,2011-01-01,MOD21A2,LST_Night_1KM,250.4600,266.1200,248072.2344,15.6600,260.0338,10.0463,3.1696,961,954,99.27
A2011009,2011-01-09,MOD21A2,LST_Night_1KM,269.3000,274.7800,227576.2656,5.4800,272.5464,0.8914,0.9441,961,835,86.89
A2011017,2011-01-17,MOD21A2,LST_Night_1KM,254.2400,274.0800,234199.3906,19.8400,270.7507,5.2315,2.2872,961,865,90.01
A2011025,2011-01-25,MOD21A2,LST_Night_1KM,259.1000,267.4600,252838.0781,8.3600,263.6476,1.5481,1.2442,961,959,99.79
A2011033,2011-02-02,MOD21A2,LST_Night_1KM,266.4400,275.1600,255898.6094,8.7200,270.2203,1.5809,1.2573,961,947,98.54
A2011041,2011-02-10,MOD21A2,LST_Night_1KM,261.5000,273.9800,224487.4375,12.4800,264.7257,2.8793,1.6969,961,848,88.24
A2011049,2011-02-18,MOD21A2,LST_Night_1KM,254.8200,266.4600,120251.2734,11.6400,259.7220,2.4431,1.5630,961,463,48.18
A2011057,2011-02-26,MOD21A2,LST_Night_1KM,265.6200,269.8400,257503.8125,4.2200,267.9540,0.6344,0.7965,961,961,100.00
A2011065,2011-03-06,MOD21A2,LST_Night_1KM,265.5000,275.8200,255606.1250,10.3200,269.0591,1.3979,1.1823,961,950,98.86
A2011073,2011-03-14,MOD21A2,LST_Night_1KM,258.9600,279.9800,153413.5000,21.0200,268.2054,4.2917,2.0716,961,572,59.52
A2011081,2011-03-22,MOD21A2,LST_Night_1KM,260.5000,280.1400,263037.7188,19.6400,273.7125,2.5606,1.6002,961,961,100.00
A2011089,2011-03-30,MOD21A2,LST_Night_1KM,272.5400,281.4200,266401.4688,8.8800,277.5015,2.3831,1.5437,961,960,99.90
A2011097,2011-04-07,MOD21A2,LST_Night_1KM,272.0000,278.8000,264143.0938,6.8000,276.0116,1.6233,1.2741,961,957,99.58
A2011105,2011-04-15,MOD21A2,LST_Night_1KM,274.2600,284.3400,268162.2188,10.0800,279.0450,3.6468,1.9097,961,961,100.00
A2011113,2011-04-23,MOD21A2,LST_Night_1KM,273.5000,284.9400,242872.8281,11.4400,280.7778,2.9360,1.7135,961,865,90.01
A2011121,2011-05-01,MOD21A2,LST_Night_1KM,265.4200,282.1400,265161.9062,16.7200,276.7870,2.6020,1.6131,961,958,99.69
A2011129,2011-05-09,MOD21A2,LST_Night_1KM,277.1800,287.1600,269186.8750,9.9800,281.8711,4.4410,2.1074,961,955,99.38
A2011137,2011-05-17,MOD21A2,LST_Night_1KM,281.4800,291.2400,256575.2969,9.7600,286.0371,3.3158,1.8209,961,897,93.34
A2011145,2011-05-25,MOD21A2,LST_Night_1KM,279.9400,292.0600,257807.1094,12.1200,285.1848,2.6212,1.6190,961,904,94.07
A2011153,2011-06-02,MOD21A2,LST_Night_1KM,283.9000,294.6000,140927.3906,10.7000,288.1951,2.0848,1.4439,961,489,50.88
A2011161,2011-06-10,MOD21A2,LST_Night_1KM,279.1200,291.8400,233041.2812,12.7200,288.0609,2.8643,1.6924,961,809,84.18
A2011169,2011-06-18,MOD21A2,LST_Night_1KM,274.4600,287.1000,250588.9375,12.6400,282.5129,2.2116,1.4872,961,887,92.30
A2011177,2011-06-26,MOD21A2,LST_Night_1KM,278.5200,291.0200,228669.9219,12.5000,285.8374,2.9558,1.7192,961,800,83.25
A2011185,2011-07-04,MOD21A2,LST_Night_1KM,285.0200,295.2800,260459.0625,10.2600,289.7209,2.9120,1.7065,961,899,93.55
A2011193,2011-07-12,MOD21A2,LST_Night_1KM,283.2800,292.2600,259521.5938,8.9800,288.0373,2.4690,1.5713,961,901,93.76
A2011201,2011-07-20,MOD21A2,LST_Night_1KM,279.3200,288.0800,10268.7012,8.7600,285.2417,2.6807,1.6373,961,36,3.75
A2011209,2011-07-28,MOD21A2,LST_Night_1KM,282.7000,292.4200,239100.1250,9.7200,287.3799,3.2702,1.8084,961,832,86.58
A2011217,2011-08-05,MOD21A2,LST_Night_1KM,277.0800,290.4400,186646.7812,13.3600,283.6577,7.8861,2.8082,961,658,68.47
A2011225,2011-08-13,MOD21A2,LST_Night_1KM,282.7400,292.4800,271740.4062,9.7400,287.8606,2.1324,1.4603,961,944,98.23
A2011233,2011-08-21,MOD21A2,LST_Night_1KM,288.3800,298.9000,281780.9375,10.5200,293.2164,7.0582,2.6567,961,961,100.00
A2011241,2011-08-29,MOD21A2,LST_Night_1KM,276.8600,290.8000,270319.2500,13.9400,286.3551,2.5599,1.6000,961,944,98.23
A2011249,2011-09-06,MOD21A2,LST_Night_1KM,277.6000,291.5600,272686.5312,13.9600,286.1349,3.3097,1.8193,961,953,99.17
A2011257,2011-09-14,MOD21A2,LST_Night_1KM,278.7600,287.8800,270365.5000,9.1200,283.4020,1.6768,1.2949,961,954,99.27
A2011265,2011-09-22,MOD21A2,LST_Night_1KM,277.0800,287.3400,269103.6250,10.2600,282.6719,3.0797,1.7549,961,952,99.06
A2011273,2011-09-30,MOD21A2,LST_Night_1KM,278.6200,286.3400,270113.0625,7.7200,282.8409,2.0721,1.4395,961,955,99.38
A2011281,2011-10-08,MOD21A2,LST_Night_1KM,272.3200,284.7600,259321.7344,12.4400,276.1680,1.4174,1.1905,961,939,97.71
A2011289,2011-10-16,MOD21A2,LST_Night_1KM,266.7400,281.1600,258078.8281,14.4200,273.3886,1.8556,1.3622,961,944,98.23
A2011297,2011-10-24,MOD21A2,LST_Night_1KM,273.9200,282.1800,242391.3906,8.2600,277.3357,1.0112,1.0056,961,874,90.95
A2011305,2011-11-01,MOD21A2,LST_Night_1KM,273.0000,281.2600,265089.2188,8.2600,276.4225,1.4421,1.2009,961,959,99.79
A2011313,2011-11-09,MOD21A2,LST_Night_1KM,266.7200,276.0200,259538.2188,9.3000,270.9167,1.6410,1.2810,961,958,99.69
A2011321,2011-11-17,MOD21A2,LST_Night_1KM,263.6600,272.6800,234342.7656,9.0200,269.0503,3.1052,1.7622,961,871,90.63
A2011329,2011-11-25,MOD21A2,LST_Night_1KM,264.2000,272.6800,255824.9219,8.4800,269.2894,1.9975,1.4133,961,950,98.86
A2011337,2011-12-03,MOD21A2,LST_Night_1KM,268.4200,273.4000,230166.0469,4.9800,271.7427,0.6904,0.8309,961,847,88.14
A2011345,2011-12-11,MOD21A2,LST_Night_1KM,265.0000,275.1000,250354.1562,10.1000,270.3609,2.5599,1.6000,961,926,96.36
A2011353,2011-12-19,MOD21A2,LST_Night_1KM,261.0800,278.8600,259386.5938,17.7800,270.4761,9.4360,3.0718,961,959,99.79
A2011361,2011-12-27,MOD21A2,LST_Night_1KM,269.6200,274.8400,106236.2969,5.2200,271.0110,1.6900,1.3000,961,392,40.79
A2012001,2012-01-01,MOD21A2,LST_Night_1KM,256.1000,274.9400,141922.6562,18.8400,266.2714,53.7339,7.3303,961,533,55.46
A2012009,2012-01-09,MOD21A2,LST_Night_1KM,253.6000,267.7400,170808.6562,14.1400,264.4097,4.3030,2.0744,961,646,67.22
A2012017,2012-01-17,MOD21A2,LST_Night_1KM,255.7800,272.6200,125570.5547,16.8400,268.3131,19.9661,4.4683,961,468,48.70
A2012025,2012-01-25,MOD21A2,LST_Night_1KM,255.5000,264.2600,248127.5625,8.7600,258.4662,2.1130,1.4536,961,960,99.90
A2012033,2012-02-02,MOD21A2,LST_Night_1KM,249.4600,258.9000,242638.2344,9.4400,254.8721,4.5239,2.1269,961,952,99.06
A2012041,2012-02-10,MOD21A2,LST_Night_1KM,250.6200,259.0200,243522.2500,8.4000,254.9971,3.0192,1.7376,961,955,99.38
A2012049,2012-02-18,MOD21A2,LST_Night_1KM,261.9600,273.4400,230150.3438,11.4800,267.6167,4.6273,2.1511,961,860,89.49
A2012057,2012-02-26,MOD21A2,LST_Night_1KM,264.7400,271.9000,256643.8281,7.1600,268.7370,1.7057,1.3060,961,955,99.38
A2012065,2012-03-05,MOD21A2,LST_Night_1KM,264.2800,271.5000,256743.3750,7.2200,267.9994,1.2568,1.1211,961,958,99.69
A2012073,2012-03-13,MOD21A2,LST_Night_1KM,270.9800,279.9000,263763.6875,8.9200,275.0403,1.9381,1.3922,961,959,99.79
A2012081,2012-03-21,MOD21A2,LST_Night_1KM,271.5000,280.1400,264769.8438,8.6400,276.0895,2.2217,1.4905,961,959,99.79
A2012089,2012-03-29,MOD21A2,LST_Night_1KM,271.4200,280.0600,253575.8750,8.6400,277.4353,1.8455,1.3585,961,914,95.11
A2012097,2012-04-06,MOD21A2,LST_Night_1KM,260.7400,274.6200,255238.3594,13.8800,270.3796,2.9987,1.7317,961,944,98.23
A2012105,2012-04-14,MOD21A2,LST_Night_1KM,272.6600,282.9400,258841.5625,10.2800,278.9241,2.5103,1.5844,961,928,96.57
A2012113,2012-04-22,MOD21A2,LST_Night_1KM,279.6400,292.1600,273253.3125,12.5200,284.9357,3.7679,1.9411,961,959,99.79
A2012121,2012-04-30,MOD21A2,LST_Night_1KM,272.7000,290.3200,204613.1875,17.6200,286.1723,3.6639,1.9141,961,715,74.40
A2012129,2012-05-08,MOD21A2,LST_Night_1KM,274.8800,284.8400,267321.2500,9.9600,279.9175,3.1557,1.7764,961,955,99.38
A2012137,2012-05-16,MOD21A2,LST_Night_1KM,274.4600,290.6400,270457.0625,16.1800,283.2011,2.4117,1.5530,961,955,99.38
A2012145,2012-05-24,MOD21A2,LST_Night_1KM,277.0200,289.0400,212611.2969,12.0200,282.3523,3.2969,1.8157,961,753,78.36
A2012153,2012-06-01,MOD21A2,LST_Night_1KM,271.4800,285.1400,102847.9375,13.6600,280.2396,5.7793,2.4040,961,367,38.19
A2012161,2012-06-09,MOD21A2,LST_Night_1KM,281.0200,295.7400,153812.2344,14.7200,289.1207,12.5941,3.5488,961,532,55.36
A2012169,2012-06-17,MOD21A2,LST_Night_1KM,285.3600,298.5600,279767.2188,13.2000,291.1209,6.1969,2.4894,961,961,100.00
A2012177,2012-06-25,MOD21A2,LST_Night_1KM,281.4200,296.3600,278083.5938,14.9400,289.6704,7.3891,2.7183,961,960,99.90
A2012185,2012-07-03,MOD21A2,LST_Night_1KM,289.5000,299.0400,282810.4062,9.5400,294.5942,4.3681,2.0900,961,960,99.90
A2012193,2012-07-11,MOD21A2,LST_Night_1KM,284.3200,291.3800,258870.8125,7.0600,286.9965,1.3594,1.1659,961,902,93.86
A2012201,2012-07-19,MOD21A2,LST_Night_1KM,282.6600,292.1000,263338.5625,9.4400,287.1740,2.6147,1.6170,961,917,95.42
A2012209,2012-07-27,MOD21A2,LST_Night_1KM,286.9600,297.0400,265786.1562,10.0800,292.0727,4.9393,2.2225,961,910,94.69
A2012217,2012-08-04,MOD21A2,LST_Night_1KM,285.0000,295.3200,278856.6562,10.3200,290.7786,5.0263,2.2419,961,959,99.79
A2012225,2012-08-12,MOD21A2,LST_Night_1KM,274.0600,293.5600,248969.0938,19.5000,286.8307,11.9644,3.4590,961,868,90.32
A2012233,2012-08-20,MOD21A2,LST_Night_1KM,282.9800,295.5600,274183.5938,12.5800,288.3108,3.8376,1.9590,961,951,98.96
A2012241,2012-08-28,MOD21A2,LST_Night_1KM,282.2000,289.8200,272793.0000,7.6200,286.2466,1.7918,1.3386,961,953,99.17
A2012249,2012-09-05,MOD21A2,LST_Night_1KM,278.8600,290.7400,268728.4688,11.8800,283.7682,2.8549,1.6897,961,947,98.54
A2012257,2012-09-13,MOD21A2,LST_Night_1KM,277.6400,285.5000,270520.5000,7.8600,282.3805,1.8737,1.3688,961,958,99.69
A2012265,2012-09-21,MOD21A2,LST_Night_1KM,276.7800,285.8600,268905.8438,9.0800,282.1677,2.0608,1.4356,961,953,99.17
A2012273,2012-09-29,MOD21A2,LST_Night_1KM,279.5600,288.2200,270596.6250,8.6600,283.3473,1.2154,1.1025,961,955,99.38
A2012281,2012-10-07,MOD21A2,LST_Night_1KM,273.2400,280.8800,264157.6875,7.6400,276.6049,1.2261,1.1073,961,955,99.38
A2012289,2012-10-15,MOD21A2,LST_Night_1KM,275.6600,283.1600,268711.4062,7.5000,279.6165,1.4483,1.2035,961,961,100.00
A2012297,2012-10-23,MOD21A2,LST_Night_1KM,259.6400,270.6800,4778.5796,11.0400,265.4767,24.0607,4.9052,961,18,1.87
