date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000049,2000-02-18,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2000057,2000-02-26,MOD21A2,LST_Day_1KM,278.6600,286.6000,269741.3750,7.9400,283.3418,1.3477,1.1609,961,952,99.06
A2000065,2000-03-05,MOD21A2,LST_Day_1KM,263.4800,283.5400,86920.0625,20.0600,278.5899,13.3614,3.6553,961,312,32.47
A2000073,2000-03-13,MOD21A2,LST_Day_1KM,254.1800,284.5200,85701.1094,30.3400,273.8055,46.4388,6.8146,961,313,32.57
A2000081,2000-03-21,MOD21A2,LST_Day_1KM,277.8200,290.6000,162961.0156,12.7800,284.3997,8.8485,2.9746,961,573,59.63
A2000089,2000-03-29,MOD21A2,LST_Day_1KM,278.8800,357.5200,103113.8359,78.6400,288.0275,49.0009,7.0001,961,358,37.25
A2000097,2000-04-06,MOD21A2,LST_Day_1KM,280.5200,297.4600,277168.3125,16.9400,293.2998,6.0756,2.4649,961,945,98.34
A2000105,2000-04-14,MOD21A2,LST_Day_1KM,291.1400,305.0200,287933.2812,13.8800,299.6184,3.2554,1.8043,961,961,100.00
A2000113,2000-04-22,MOD21A2,LST_Day_1KM,299.1200,309.4200,293326.9688,10.3000,305.2310,3.2517,1.8033,961,961,100.00
A2000121,2000-04-30,MOD21A2,LST_Day_1KM,295.6200,308.2000,290687.1562,12.5800,302.4840,5.8143,2.4113,961,961,100.00
A2000129,2000-05-08,MOD21A2,LST_Day_1KM,291.6400,307.8400,288239.0625,16.2000,299.9366,7.2874,2.6995,961,961,100.00
A2000137,2000-05-16,MOD21A2,LST_Day_1KM,296.9800,312.3800,293816.4062,15.4000,305.7403,8.4415,2.9054,961,961,100.00
A2000145,2000-05-24,MOD21A2,LST_Day_1KM,292.6000,309.4800,289413.3438,16.8800,301.4722,7.7001,2.7749,961,960,99.90
A2000153,2000-06-01,MOD21A2,LST_Day_1KM,295.9800,309.4200,290332.9062,13.4400,302.1154,6.3291,2.5158,961,961,100.00
A2000161,2000-06-09,MOD21A2,LST_Day_1KM,296.1200,311.1200,291552.2188,15.0000,303.3842,6.0212,2.4538,961,961,100.00
A2000169,2000-06-17,MOD21A2,LST_Day_1KM,298.9800,313.8600,293995.0312,14.8800,305.9261,7.8218,2.7968,961,961,100.00
A2000177,2000-06-25,MOD21A2,LST_Day_1KM,286.6000,308.7400,224303.4688,22.1400,300.6749,10.0460,3.1695,961,746,77.63
A2000185,2000-07-03,MOD21A2,LST_Day_1KM,269.0000,303.9800,143502.9688,34.9800,296.4937,13.4362,3.6655,961,484,50.36
A2000193,2000-07-11,MOD21A2,LST_Day_1KM,285.7200,301.8600,33279.7930,16.1400,294.5114,9.4639,3.0763,961,113,11.76
A2000201,2000-07-19,MOD21A2,LST_Day_1KM,286.7200,309.5600,109650.8750,22.8400,301.2387,12.6073,3.5507,961,364,37.88
A2000209,2000-07-27,MOD21A2,LST_Day_1KM,262.5800,307.8600,233022.7812,45.2800,298.3646,24.4044,4.9401,961,781,81.27
A2000217,2000-08-04,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2000225,2000-08-12,MOD21A2,LST_Day_1KM,302.9400,310.6600,292273.5625,7.7200,306.0456,2.1966,1.4821,961,955,99.38
A2000233,2000-08-20,MOD21A2,LST_Day_1KM,292.5400,313.9600,291961.5000,21.4200,303.8101,18.2455,4.2715,961,961,100.00
A2000241,2000-08-28,MOD21A2,LST_Day_1KM,288.2200,301.5800,257680.7500,13.3600,296.1848,4.6102,2.1471,961,870,90.53
A2000249,2000-09-05,MOD21A2,LST_Day_1KM,284.8400,303.2200,278042.6875,18.3800,294.5367,7.2508,2.6927,961,944,98.23
A2000257,2000-09-13,MOD21A2,LST_Day_1KM,292.2200,300.7400,165558.5781,8.5200,297.7672,3.2253,1.7959,961,556,57.86
A2000265,2000-09-21,MOD21A2,LST_Day_1KM,288.1400,296.7000,281130.9375,8.5600,292.8447,2.2927,1.5142,961,960,99.90
A2000273,2000-09-29,MOD21A2,LST_Day_1KM,291.7600,300.0000,282991.6562,8.2400,295.7071,1.9807,1.4074,961,957,99.58
A2000281,2000-10-07,MOD21A2,LST_Day_1KM,284.9200,300.8400,133109.6719,15.9200,293.1931,7.9042,2.8114,961,454,47.24
A2000289,2000-10-15,MOD21A2,LST_Day_1KM,287.0400,295.4600,280120.6562,8.4200,291.4887,1.5965,1.2635,961,961,100.00
A2000297,2000-10-23,MOD21A2,LST_Day_1KM,282.6800,289.9200,274931.5625,7.2400,286.3871,0.7283,0.8534,961,960,99.90
A2000305,2000-10-31,MOD21A2,LST_Day_1KM,283.2200,288.8800,273988.1250,5.6600,285.1073,0.8234,0.9074,961,961,100.00
A2000313,2000-11-08,MOD21A2,LST_Day_1KM,279.7200,284.5200,270956.2500,4.8000,281.9524,0.5509,0.7422,961,961,100.00
A2000321,2000-11-16,MOD21A2,LST_Day_1KM,254.7400,279.1000,17027.6191,24.3600,274.6390,52.7171,7.2607,961,62,6.45
A2000329,2000-11-24,MOD21A2,LST_Day_1KM,276.2400,281.4200,267917.2812,5.1800,279.6631,0.8099,0.8999,961,958,99.69
A2000337,2000-12-02,MOD21A2,LST_Day_1KM,276.3600,282.1600,224308.1094,5.8000,278.9902,1.3389,1.1571,961,804,83.66
A2000345,2000-12-10,MOD21A2,LST_Day_1KM,264.8000,281.0800,69495.0938,16.2800,277.9804,9.8044,3.1312,961,250,26.01
A2000353,2000-12-18,MOD21A2,LST_Day_1KM,266.8200,274.3400,236478.2969,7.5200,270.8801,1.4933,1.2220,961,873,90.84
A2000361,2000-12-26,MOD21A2,LST_Day_1KM,266.8600,273.7600,76021.1797,6.9000,271.5042,3.6953,1.9223,961,280,29.14
A2001001,2001-01-01,MOD21A2,LST_Day_1KM,267.4000,276.3600,260569.7812,8.9600,272.2777,1.2923,1.1368,961,957,99.58
A2001009,2001-01-09,MOD21A2,LST_Day_1KM,248.2800,275.2200,56246.1250,26.9400,259.1987,97.6834,9.8835,961,217,22.58
A2001017,2001-01-17,MOD21A2,LST_Day_1KM,267.1000,271.8400,92002.6875,4.7400,269.8026,1.4273,1.1947,961,341,35.48
A2001025,2001-01-25,MOD21A2,LST_Day_1KM,248.8200,278.1000,105915.9766,29.2800,264.7899,54.4351,7.3780,961,400,41.62
A2001033,2001-02-02,MOD21A2,LST_Day_1KM,260.3200,578.8800,217403.5469,318.5600,278.3656,413.7689,20.3413,961,781,81.27
A2001041,2001-02-10,MOD21A2,LST_Day_1KM,275.0200,281.9200,228918.5312,6.9000,279.1689,0.9502,0.9748,961,820,85.33
A2001049,2001-02-18,MOD21A2,LST_Day_1KM,265.8600,272.9000,119449.4766,7.0400,268.4258,2.5776,1.6055,961,445,46.31
A2001057,2001-02-26,MOD21A2,LST_Day_1KM,266.7600,278.1200,198534.8594,11.3600,272.7127,3.1562,1.7766,961,728,75.75
A2001065,2001-03-06,MOD21A2,LST_Day_1KM,274.2000,286.6400,255672.6719,12.4400,280.9590,2.7080,1.6456,961,910,94.69
A2001073,2001-03-14,MOD21A2,LST_Day_1KM,273.5000,287.1400,69896.3281,13.6400,281.8400,4.1386,2.0343,961,248,25.81
A2001081,2001-03-22,MOD21A2,LST_Day_1KM,276.3800,284.6800,257089.9844,8.3000,280.6659,2.2058,1.4852,961,916,95.32
A2001089,2001-03-30,MOD21A2,LST_Day_1KM,284.8800,297.9800,280980.1875,13.1000,292.3831,2.8672,1.6933,961,961,100.00
A2001097,2001-04-07,MOD21A2,LST_Day_1KM,275.6400,296.5800,125748.7578,20.9400,289.7437,23.2817,4.8251,961,434,45.16
A2001105,2001-04-15,MOD21A2,LST_Day_1KM,272.6600,291.0000,72743.2109,18.3400,283.0475,15.6734,3.9590,961,257,26.74
A2001113,2001-04-23,MOD21A2,LST_Day_1KM,291.9000,309.7200,290514.0938,17.8200,302.3040,15.3815,3.9219,961,961,100.00
A2001121,2001-05-01,MOD21A2,LST_Day_1KM,292.6800,307.7400,290028.0312,15.0600,301.7982,3.6332,1.9061,961,961,100.00
A2001129,2001-05-09,MOD21A2,LST_Day_1KM,289.8400,305.3000,285563.1875,15.4600,297.1521,5.4413,2.3327,961,961,100.00
A2001137,2001-05-17,MOD21A2,LST_Day_1KM,293.7600,309.8400,289622.8125,16.0800,301.3765,6.6405,2.5769,961,961,100.00
A2001145,2001-05-25,MOD21A2,LST_Day_1KM,286.0600,308.9000,258323.2188,22.8400,296.5823,11.6256,3.4096,961,871,90.63
A2001153,2001-06-02,MOD21A2,LST_Day_1KM,260.8800,300.6200,120954.8672,39.7400,290.0596,59.6021,7.7202,961,417,43.39
A2001161,2001-06-10,MOD21A2,LST_Day_1KM,284.1800,308.6200,277533.2812,24.4400,297.4633,12.4196,3.5241,961,933,97.09
A2001177,2001-06-26,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2001185,2001-07-04,MOD21A2,LST_Day_1KM,294.4000,307.7400,283147.5000,13.3400,300.5812,3.7690,1.9414,961,942,98.02
A2001193,2001-07-12,MOD21A2,LST_Day_1KM,296.6600,316.6600,293356.9688,20.0000,305.2622,11.4011,3.3766,961,961,100.00
A2001201,2001-07-20,MOD21A2,LST_Day_1KM,253.4600,298.1800,14299.5625,44.7200,269.8031,220.4181,14.8465,961,53,5.52
A2001209,2001-07-28,MOD21A2,LST_Day_1KM,297.8400,308.1600,289903.9062,10.3200,301.6690,3.4034,1.8448,961,961,100.00
A2001217,2001-08-05,MOD21A2,LST_Day_1KM,286.8200,309.0400,270715.8438,22.2200,299.1335,12.7822,3.5752,961,905,94.17
A2001225,2001-08-13,MOD21A2,LST_Day_1KM,299.3800,307.7400,290796.1250,8.3600,302.5974,2.6031,1.6134,961,961,100.00
A2001233,2001-08-21,MOD21A2,LST_Day_1KM,295.2000,308.2400,290216.0938,13.0400,301.9939,5.7365,2.3951,961,961,100.00
A2001241,2001-08-29,MOD21A2,LST_Day_1KM,283.8600,300.5400,228439.5312,16.6800,292.4962,4.8509,2.2025,961,781,81.27
A2001249,2001-09-06,MOD21A2,LST_Day_1KM,284.4600,289.3000,10325.8994,4.8400,286.8305,1.7205,1.3117,961,36,3.75
A2001257,2001-09-14,MOD21A2,LST_Day_1KM,280.3000,292.3200,63093.3281,12.0200,288.0974,8.8480,2.9746,961,219,22.79
A2001265,2001-09-22,MOD21A2,LST_Day_1KM,272.2400,295.6800,278798.2812,23.4400,290.7177,3.4182,1.8488,961,959,99.79
A2001273,2001-09-30,MOD21A2,LST_Day_1KM,291.5600,299.1600,283827.9062,7.6000,295.6541,1.9322,1.3900,961,960,99.90
A2001281,2001-10-08,MOD21A2,LST_Day_1KM,281.6600,295.3200,280967.0312,13.6600,292.3694,1.6850,1.2981,961,961,100.00
A2001289,2001-10-16,MOD21A2,LST_Day_1KM,285.9600,292.4600,231572.2031,6.5000,289.8275,1.1610,1.0775,961,799,83.14
A2001297,2001-10-24,MOD21A2,LST_Day_1KM,281.4600,290.3000,274969.8750,8.8400,286.1289,1.4729,1.2136,961,961,100.00
A2001305,2001-11-01,MOD21A2,LST_Day_1KM,267.9400,282.5400,120727.0234,14.6000,279.4607,2.0828,1.4432,961,432,44.95
A2001313,2001-11-09,MOD21A2,LST_Day_1KM,272.9600,278.0600,264345.1875,5.1000,275.6467,0.4897,0.6998,961,959,99.79
A2001321,2001-11-17,MOD21A2,LST_Day_1KM,269.5600,276.6200,18997.0371,7.0600,275.3194,2.8026,1.6741,961,69,7.18
A2001329,2001-11-25,MOD21A2,LST_Day_1KM,263.5200,270.5400,135738.8125,7.0200,267.2024,1.0439,1.0217,961,508,52.86
A2001337,2001-12-03,MOD21A2,LST_Day_1KM,262.5200,271.2000,252480.5312,8.6800,265.7690,1.6736,1.2937,961,950,98.86
A2001345,2001-12-11,MOD21A2,LST_Day_1KM,253.9000,258.2800,173119.0938,4.3800,255.7151,0.6325,0.7953,961,677,70.45
A2001353,2001-12-19,MOD21A2,LST_Day_1KM,250.6200,264.8200,235343.8125,14.2000,262.6605,2.2338,1.4946,961,896,93.24
A2001361,2001-12-27,MOD21A2,LST_Day_1KM,259.8400,268.2800,16252.4609,8.4400,266.4338,3.7280,1.9308,961,61,6.35
A2002001,2002-01-01,MOD21A2,LST_Day_1KM,250.2000,270.7600,81197.4766,20.5600,258.5907,46.7987,6.8410,961,314,32.67
A2002089,2002-03-30,MOD21A2,LST_Day_1KM,287.3800,295.7600,281105.5625,8.3800,292.5136,2.1696,1.4729,961,961,100.00
A2002097,2002-04-07,MOD21A2,LST_Day_1KM,279.3400,298.5000,151841.6875,19.1600,289.2223,10.3577,3.2183,961,525,54.63
A2002105,2002-04-15,MOD21A2,LST_Day_1KM,281.3200,294.8200,30602.7910,13.5000,288.7056,11.4337,3.3814,961,106,11.03
A2002113,2002-04-23,MOD21A2,LST_Day_1KM,286.9200,304.4200,282233.6562,17.5000,296.1528,8.5937,2.9315,961,953,99.17
A2002121,2002-05-01,MOD21A2,LST_Day_1KM,297.7000,318.6400,291385.7500,20.9400,303.2110,3.6651,1.9144,961,961,100.00
A2002129,2002-05-09,MOD21A2,LST_Day_1KM,293.8400,309.1800,289623.7812,15.3400,301.3775,7.6090,2.7584,961,961,100.00
A2002137,2002-05-17,MOD21A2,LST_Day_1KM,290.7600,306.5800,285218.8438,15.8200,298.9715,8.4984,2.9152,961,954,99.27
A2002145,2002-05-25,MOD21A2,LST_Day_1KM,265.7200,301.8000,23348.3828,36.0800,295.5492,21.7188,4.6603,961,79,8.22
A2002153,2002-06-02,MOD21A2,LST_Day_1KM,293.6600,306.4000,286821.2812,12.7400,298.4613,4.7931,2.1893,961,961,100.00
A2002161,2002-06-10,MOD21A2,LST_Day_1KM,277.0000,303.6000,167744.9844,26.6000,295.8465,17.5121,4.1847,961,567,59.00
A2002169,2002-06-18,MOD21A2,LST_Day_1KM,299.7800,336.1600,293756.7812,36.3800,305.6782,11.5626,3.4004,961,961,100.00
A2002177,2002-06-26,MOD21A2,LST_Day_1KM,293.9600,308.3000,288670.0000,14.3400,300.3850,8.4546,2.9077,961,961,100.00
A2002185,2002-07-04,MOD21A2,LST_Day_1KM,294.9000,362.9400,291074.6250,68.0400,302.8872,35.5378,5.9614,961,961,100.00
A2002193,2002-07-12,MOD21A2,LST_Day_1KM,299.5400,315.0200,294223.9688,15.4800,306.1644,8.8069,2.9676,961,961,100.00
A2002201,2002-07-20,MOD21A2,LST_Day_1KM,289.0600,308.0400,269381.6562,18.9800,299.6459,8.3720,2.8934,961,899,93.55
A2002209,2002-07-28,MOD21A2,LST_Day_1KM,298.2200,310.2600,292184.6875,12.0400,304.0423,5.5595,2.3579,961,961,100.00
A2002217,2002-08-05,MOD21A2,LST_Day_1KM,292.7000,302.3600,22412.4199,9.6600,298.8323,4.5489,2.1328,961,75,7.80
A2002225,2002-08-13,MOD21A2,LST_Day_1KM,295.9000,306.1400,289176.7500,10.2400,300.9123,3.2488,1.8024,961,961,100.00
A2002233,2002-08-21,MOD21A2,LST_Day_1KM,298.0600,307.0800,290308.0625,9.0200,302.0896,3.4077,1.8460,961,961,100.00
A2002241,2002-08-29,MOD21A2,LST_Day_1KM,295.6600,308.6800,290087.8125,13.0200,301.8604,5.5834,2.3629,961,961,100.00
A2002249,2002-09-06,MOD21A2,LST_Day_1KM,288.9400,301.8400,284754.0312,12.9000,296.3101,5.7627,2.4006,961,961,100.00
A2002257,2002-09-14,MOD21A2,LST_Day_1KM,281.7400,293.7200,141687.8750,11.9800,288.5700,4.1931,2.0477,961,491,51.09
A2002265,2002-09-22,MOD21A2,LST_Day_1KM,280.1200,292.5200,196453.8750,12.4000,288.0555,4.7279,2.1744,961,682,70.97
A2002273,2002-09-30,MOD21A2,LST_Day_1KM,264.6200,291.9600,185003.7500,27.3400,288.6174,5.8673,2.4223,961,641,66.70
A2002281,2002-10-08,MOD21A2,LST_Day_1KM,278.5200,288.0800,255288.5781,9.5600,284.9203,1.8762,1.3698,961,896,93.24
A2002289,2002-10-16,MOD21A2,LST_Day_1KM,278.2400,280.2200,838.4200,1.9800,279.4733,0.7718,0.8785,961,3,0.31
A2002297,2002-10-24,MOD21A2,LST_Day_1KM,267.1600,284.4200,117205.7578,17.2600,279.7274,6.3018,2.5103,961,419,43.60
A2002305,2002-11-01,MOD21A2,LST_Day_1KM,275.4000,280.2200,262926.5312,4.8200,277.0564,0.4391,0.6627,961,949,98.75
A2002313,2002-11-09,MOD21A2,LST_Day_1KM,275.6600,305.6600,230539.6250,30.0000,281.8333,3.8801,1.9698,961,818,85.12
A2002321,2002-11-17,MOD21A2,LST_Day_1KM,271.1400,289.7600,273788.1250,18.6200,285.1960,3.6727,1.9164,961,960,99.90
A2002329,2002-11-25,MOD21A2,LST_Day_1KM,277.6200,336.6600,146239.9219,59.0400,285.0681,93.2207,9.6551,961,513,53.38
A2002337,2002-12-03,MOD21A2,LST_Day_1KM,260.9600,269.2600,109385.6094,8.3000,263.5798,1.1403,1.0679,961,415,43.18
A2002345,2002-12-11,MOD21A2,LST_Day_1KM,264.1000,269.9600,181440.0156,5.8600,266.4317,1.0241,1.0120,961,681,70.86
A2002353,2002-12-19,MOD21A2,LST_Day_1KM,259.7800,268.1800,251916.7656,8.4000,263.5113,1.9214,1.3861,961,956,99.48
A2002361,2002-12-27,MOD21A2,LST_Day_1KM,242.2600,273.6800,72910.1094,31.4200,265.1277,96.7476,9.8360,961,275,28.62
A2003001,2003-01-01,MOD21A2,LST_Day_1KM,260.0800,268.1600,248722.4219,8.0800,262.9201,1.4111,1.1879,961,946,98.44
A2003009,2003-01-09,MOD21A2,LST_Day_1KM,256.9600,265.0200,218874.3438,8.0600,262.7543,2.4399,1.5620,961,833,86.68
A2003017,2003-01-17,MOD21A2,LST_Day_1KM,263.8000,275.6400,212881.7656,11.8400,273.9791,1.5016,1.2254,961,777,80.85
A2003025,2003-01-25,MOD21A2,LST_Day_1KM,261.9400,274.9000,239233.7969,12.9600,267.3003,3.0359,1.7424,961,895,93.13
A2003033,2003-02-02,MOD21A2,LST_Day_1KM,263.9800,267.8200,233703.5625,3.8400,265.5722,0.3015,0.5491,961,880,91.57
A2003041,2003-02-10,MOD21A2,LST_Day_1KM,263.5600,268.8000,252836.2031,5.2400,265.5843,0.6980,0.8355,961,952,99.06
A2003049,2003-02-18,MOD21A2,LST_Day_1KM,272.1200,281.1800,262322.2500,9.0600,273.8228,0.5697,0.7548,961,958,99.69
A2003057,2003-02-26,MOD21A2,LST_Day_1KM,271.6200,281.4400,203910.6719,9.8200,277.0526,3.9280,1.9819,961,736,76.59
A2003065,2003-03-06,MOD21A2,LST_Day_1KM,272.4200,282.4800,232242.1406,10.0600,277.4697,1.7761,1.3327,961,837,87.10
A2003073,2003-03-14,MOD21A2,LST_Day_1KM,266.0200,285.5000,241243.5156,19.4800,277.9303,5.0263,2.2419,961,868,90.32
A2003081,2003-03-22,MOD21A2,LST_Day_1KM,279.8200,293.7400,274485.5938,13.9200,287.7207,2.8910,1.7003,961,954,99.27
A2003089,2003-03-30,MOD21A2,LST_Day_1KM,278.6200,294.0400,273388.0000,15.4200,286.5702,5.2118,2.2829,961,954,99.27
A2003097,2003-04-07,MOD21A2,LST_Day_1KM,276.0800,290.8400,213965.3594,14.7600,286.0500,7.1726,2.6782,961,748,77.84
A2003105,2003-04-15,MOD21A2,LST_Day_1KM,288.6800,301.7200,284512.8438,13.0400,296.0591,3.9872,1.9968,961,961,100.00
A2003113,2003-04-23,MOD21A2,LST_Day_1KM,293.1600,351.4200,289027.0000,58.2600,300.7565,9.1200,3.0199,961,961,100.00
A2003121,2003-05-01,MOD21A2,LST_Day_1KM,296.3000,306.9400,290231.5312,10.6400,302.0099,3.2595,1.8054,961,961,100.00
A2003129,2003-05-09,MOD21A2,LST_Day_1KM,280.7200,309.1800,169970.5781,28.4600,296.6328,27.2286,5.2181,961,573,59.63
A2003137,2003-05-17,MOD21A2,LST_Day_1KM,290.2400,306.4400,285376.1875,16.2000,296.9575,5.7077,2.3891,961,961,100.00
A2003145,2003-05-25,MOD21A2,LST_Day_1KM,293.4200,309.8800,290329.8438,16.4600,302.1122,8.3017,2.8813,961,961,100.00
A2003153,2003-06-02,MOD21A2,LST_Day_1KM,297.3000,313.3400,292297.1250,16.0400,304.1593,8.3222,2.8848,961,961,100.00
A2003161,2003-06-10,MOD21A2,LST_Day_1KM,293.4600,309.8600,288781.6875,16.4000,300.5012,8.3081,2.8824,961,961,100.00
A2003169,2003-06-18,MOD21A2,LST_Day_1KM,288.4600,304.6400,277804.0312,16.1800,297.4347,7.3330,2.7080,961,934,97.19
A2003177,2003-06-26,MOD21A2,LST_Day_1KM,292.7600,311.0200,280187.9062,18.2600,302.5787,10.4074,3.2261,961,926,96.36
A2003185,2003-07-04,MOD21A2,LST_Day_1KM,288.2800,303.5400,135390.5156,15.2600,295.6125,10.9443,3.3082,961,458,47.66
A2003193,2003-07-12,MOD21A2,LST_Day_1KM,290.4800,308.7400,279406.3438,18.2600,301.7347,7.8803,2.8072,961,926,96.36
A2003201,2003-07-20,MOD21A2,LST_Day_1KM,298.9200,313.5800,292438.3125,14.6600,304.3062,5.4058,2.3250,961,961,100.00
A2003209,2003-07-28,MOD21A2,LST_Day_1KM,296.9400,312.9800,288537.2188,16.0400,303.0853,4.5968,2.1440,961,952,99.06
A2003217,2003-08-05,MOD21A2,LST_Day_1KM,293.4200,308.2800,288934.6875,14.8600,300.6604,5.3602,2.3152,961,961,100.00
A2003225,2003-08-13,MOD21A2,LST_Day_1KM,294.3400,309.1600,289925.9688,14.8200,301.6920,6.6142,2.5718,961,961,100.00
A2003233,2003-08-21,MOD21A2,LST_Day_1KM,290.2600,310.8200,274376.5625,20.5600,298.5599,5.4298,2.3302,961,919,95.63
A2003241,2003-08-29,MOD21A2,LST_Day_1KM,284.4400,310.6400,291431.6562,26.2000,303.2588,23.3326,4.8304,961,961,100.00
A2003249,2003-09-06,MOD21A2,LST_Day_1KM,291.2400,304.4200,285046.6250,13.1800,297.2332,5.1196,2.2626,961,959,99.79
A2003257,2003-09-14,MOD21A2,LST_Day_1KM,294.3800,306.5600,287748.6875,12.1800,299.4263,3.4959,1.8697,961,961,100.00
A2003265,2003-09-22,MOD21A2,LST_Day_1KM,290.5200,303.2200,285952.5312,12.7000,297.5573,3.8751,1.9685,961,961,100.00
A2003273,2003-09-30,MOD21A2,LST_Day_1KM,272.7200,293.7600,262879.5938,21.0400,289.5150,11.7614,3.4295,961,908,94.48
A2003281,2003-10-08,MOD21A2,LST_Day_1KM,279.2600,289.4400,182352.1094,10.1800,285.8184,3.4666,1.8619,961,638,66.39
A2003289,2003-10-16,MOD21A2,LST_Day_1KM,279.0200,287.1800,269981.1562,8.1600,282.1120,2.1709,1.4734,961,957,99.58
A2003297,2003-10-24,MOD21A2,LST_Day_1KM,275.3800,284.9400,268330.8438,9.5600,279.2204,2.3806,1.5429,961,961,100.00
A2003305,2003-11-01,MOD21A2,LST_Day_1KM,275.4200,285.8400,270394.0625,10.4200,283.4319,0.8136,0.9020,961,954,99.27
A2003313,2003-11-09,MOD21A2,LST_Day_1KM,275.4600,280.6200,266566.2188,5.1600,277.3842,0.4748,0.6891,961,961,100.00
A2003321,2003-11-17,MOD21A2,LST_Day_1KM,275.2200,285.5800,265303.5938,10.3600,280.4478,1.7986,1.3411,961,946,98.44
A2003329,2003-11-25,MOD21A2,LST_Day_1KM,279.8800,289.6800,271903.4688,9.8000,285.6129,2.6810,1.6374,961,952,99.06
A2003337,2003-12-03,MOD21A2,LST_Day_1KM,270.3800,278.3600,170352.7969,7.9800,274.3201,3.6511,1.9108,961,621,64.62
A2003345,2003-12-11,MOD21A2,LST_Day_1KM,248.8000,273.5400,121266.4766,24.7400,271.2896,13.9819,3.7392,961,447,46.51
A2003353,2003-12-19,MOD21A2,LST_Day_1KM,261.8200,268.9000,63923.7578,7.0800,264.1478,1.0151,1.0075,961,242,25.18
A2003361,2003-12-27,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2004001,2004-01-01,MOD21A2,LST_Day_1KM,251.1200,268.0000,110888.4297,16.8800,263.3929,8.9117,2.9852,961,421,43.81
A2004009,2004-01-09,MOD21A2,LST_Day_1KM,258.2600,267.9400,125554.9844,9.6800,264.3263,2.2083,1.4860,961,475,49.43
A2004017,2004-01-17,MOD21A2,LST_Day_1KM,258.9600,267.0200,149741.9531,8.0600,264.5618,2.1091,1.4523,961,566,58.90
A2004025,2004-01-25,MOD21A2,LST_Day_1KM,257.6600,270.5600,246324.2500,12.9000,264.0131,5.5395,2.3536,961,933,97.09
A2004033,2004-02-02,MOD21A2,LST_Day_1KM,272.6800,273.0600,1091.1000,0.3800,272.7750,0.0271,0.1645,961,4,0.42
A2004041,2004-02-10,MOD21A2,LST_Day_1KM,254.3200,267.2200,22301.9824,12.9000,262.3763,14.1548,3.7623,961,85,8.84
A2004049,2004-02-18,MOD21A2,LST_Day_1KM,265.4800,273.2200,258238.5312,7.7400,269.2790,1.5989,1.2645,961,959,99.79
A2004057,2004-02-26,MOD21A2,LST_Day_1KM,267.8400,276.8600,225238.1250,9.0200,273.0159,2.7532,1.6593,961,825,85.85
A2004065,2004-03-05,MOD21A2,LST_Day_1KM,268.8200,277.1800,261591.6719,8.3600,273.0602,1.2174,1.1034,961,958,99.69
A2004073,2004-03-13,MOD21A2,LST_Day_1KM,275.8400,294.5400,271990.6875,18.7000,286.3060,9.7840,3.1279,961,950,98.86
A2004081,2004-03-21,MOD21A2,LST_Day_1KM,249.8200,287.2000,92810.6016,37.3800,278.7105,90.7623,9.5269,961,333,34.65
A2004089,2004-03-29,MOD21A2,LST_Day_1KM,283.3400,323.3000,278577.9375,39.9600,290.1854,7.7962,2.7922,961,960,99.90
A2004097,2004-04-06,MOD21A2,LST_Day_1KM,284.1200,296.4200,277337.4375,12.3000,290.4057,4.0428,2.0107,961,955,99.38
A2004105,2004-04-14,MOD21A2,LST_Day_1KM,288.6200,301.6800,283216.2188,13.0600,295.0169,3.0155,1.7365,961,960,99.90
A2004113,2004-04-22,MOD21A2,LST_Day_1KM,288.1800,305.3200,285352.6875,17.1400,296.9331,5.7708,2.4023,961,961,100.00
A2004121,2004-04-30,MOD21A2,LST_Day_1KM,286.8200,305.0200,270152.5625,18.2000,296.8709,6.9343,2.6333,961,910,94.69
A2004129,2004-05-08,MOD21A2,LST_Day_1KM,283.8800,303.9000,179198.1250,20.0200,293.7674,11.4542,3.3844,961,610,63.48
A2004137,2004-05-16,MOD21A2,LST_Day_1KM,288.5200,304.2800,285843.5938,15.7600,297.4439,7.4719,2.7335,961,961,100.00
A2004145,2004-05-24,MOD21A2,LST_Day_1KM,286.1800,305.0400,153462.8594,18.8600,294.5544,12.3193,3.5099,961,521,54.21
A2004153,2004-06-01,MOD21A2,LST_Day_1KM,290.1400,306.9400,134796.1875,16.8000,299.5471,13.9567,3.7359,961,450,46.83
A2004161,2004-06-09,MOD21A2,LST_Day_1KM,286.6600,306.0600,168713.4062,19.4000,297.5545,11.8918,3.4484,961,567,59.00
A2004169,2004-06-17,MOD21A2,LST_Day_1KM,289.4400,306.8400,252232.0938,17.4000,297.4435,8.6098,2.9343,961,848,88.24
A2004177,2004-06-25,MOD21A2,LST_Day_1KM,288.5000,305.7000,150693.5156,17.2000,297.2259,8.3107,2.8828,961,507,52.76
A2004185,2004-07-03,MOD21A2,LST_Day_1KM,294.6400,313.0000,289163.7812,18.3600,300.8988,6.5006,2.5496,961,961,100.00
A2004193,2004-07-11,MOD21A2,LST_Day_1KM,287.4200,310.3600,230025.2031,22.9400,302.6647,15.3111,3.9129,961,760,79.08
